,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,energy
5208,1.0,0.18311362,0.041019976,0.012447792,0.003640608,0.00013511674,0.0038707084,0.00054132054,0.008635013,0.00032976386,0.00037151537,7.949386e-05,0.0003402024,2.4741716e-05,9.091189e-05,2.3148881e-05,4.9923343e-05,3.4521572e-06,1.1839178e-06,2.6050948e-05,1.1368376e-06,0.0011648139,0.00016745483,0.00018675324,2.8374827e-05,2.0903285e-06,3.200942e-05,8.3383775e-06,0.0004163752,3.0981973e-06,-40.461857
5209,1.0,0.19973338,0.046207637,0.0148929525,0.0045687533,0.0001793477,0.004660454,0.0006991797,0.010107517,0.0003780909,0.0004911608,0.00011215091,0.00045904433,3.5821722e-05,0.00011697289,3.4114993e-05,6.993014e-05,5.3236326e-06,1.7407328e-06,3.5604397e-05,1.7276261e-06,0.0015011375,0.00022918638,0.00023785811,3.7129445e-05,2.9636005e-06,3.8387927e-05,1.12551015e-05,0.00051767105,3.2519845e-06,-40.472927
5210,1.0,0.21887493,0.053708807,0.0179116,0.0058344654,0.0002405325,0.005921046,0.00094992283,0.012083035,0.0005037252,0.00064952567,0.00015792418,0.0006413369,5.2646537e-05,0.0001627496,5.1145445e-05,0.000104040315,8.409474e-06,2.76651e-06,5.2728534e-05,2.7489934e-06,0.0019718236,0.00031983294,0.00032913245,5.438444e-05,4.50924e-06,5.586838e-05,1.7653763e-05,0.000672849,4.8914762e-06,-40.472218
5211,1.0,0.23111698,0.05993296,0.019864062,0.006769653,0.00028654805,0.0070818714,0.0011745678,0.0136869345,0.0006697278,0.0007526336,0.00018960658,0.00079328544,6.622612e-05,0.00020761999,6.474761e-05,0.00013606303,1.1049986e-05,3.8144387e-06,7.0651935e-05,3.696458e-06,0.002333021,0.0003920832,0.00042821528,7.394096e-05,6.1236865e-06,8.084451e-05,2.5762662e-05,0.00083026197,8.25242e-06,-40.458176
5212,1.0,0.22363967,0.05873833,0.018576164,0.0063960594,0.00027200833,0.0067401608,0.0011121876,0.012862373,0.00068179925,0.00068018126,0.00017294646,0.00072739995,6.083185e-05,0.0001907864,5.9194677e-05,0.00012418805,9.998338e-06,3.4686354e-06,6.534654e-05,3.3632107e-06,0.002113823,0.00035711963,0.00039839468,7.228459e-05,5.9789763e-06,8.0192774e-05,2.4835832e-05,0.0007627142,9.23294e-06,-40.455666
5213,1.0,0.20148075,0.05087663,0.015184766,0.00509963,0.00021262559,0.005151031,0.0008254248,0.010224959,0.00051233056,0.00050740526,0.00012750637,0.0005151936,4.283996e-05,0.0001298497,4.1341103e-05,8.2952174e-05,6.6207713e-06,2.188942e-06,4.2013926e-05,2.142421e-06,0.0015372222,0.00025727088,0.00026294056,5.097763e-05,4.196902e-06,5.2247113e-05,1.57592e-05,0.00052291015,6.1095407e-06,-40.464245
5214,1.0,0.18290249,0.042883568,0.012489578,0.0039679413,0.00015758425,0.00387557,0.0005875445,0.008474164,0.00034874288,0.00037753725,9.113646e-05,0.00035723468,2.8822551e-05,8.722651e-05,2.7552893e-05,5.360449e-05,4.1461235e-06,1.3067062e-06,2.6305972e-05,1.2921273e-06,0.0011517631,0.00018623873,0.00017716365,3.2626653e-05,2.611651e-06,3.1159285e-05,9.107255e-06,0.00039818246,3.2364326e-06,-40.45991
5215,1.0,0.1739245,0.038074058,0.01120707,0.0033440255,0.00012538931,0.003277986,0.0004681919,0.007835593,0.0002624714,0.00031711799,7.221103e-05,0.0002848288,2.1808275e-05,6.965881e-05,2.0783542e-05,4.0627645e-05,2.9941025e-06,9.310401e-07,2.0018853e-05,9.2853077e-07,0.0009978302,0.00015235713,0.00014597569,2.3317612e-05,1.7799774e-06,2.2332622e-05,6.259048e-06,0.00036497146,1.9543318e-06,-40.452087
5216,1.0,0.17347917,0.036785938,0.011117579,0.003187627,0.00011551198,0.0031939668,0.00044131378,0.007859863,0.0002395537,0.00031112388,6.7588335e-05,0.00027316195,2.0038922e-05,6.822031e-05,1.9112389e-05,3.8243415e-05,2.7223887e-06,8.574966e-07,1.9202942e-05,8.576134e-07,0.0009952968,0.00014464819,0.00014448425,2.0752732e-05,1.5268276e-06,2.0804846e-05,5.6440335e-06,0.00036822582,1.6413469e-06,-40.45178
5217,1.0,0.18064371,0.038670193,0.012068026,0.003455922,0.00012647473,0.003529605,0.00048910605,0.008496098,0.00026422238,0.00035202128,7.584623e-05,0.00031127222,2.2846863e-05,7.955445e-05,2.1655162e-05,4.4183544e-05,3.1529223e-06,1.0065498e-06,2.2515227e-05,1.0065578e-06,0.0011239491,0.00016132588,0.00016721989,2.3300441e-05,1.7378798e-06,2.442967e-05,6.568658e-06,0.00041081762,1.9109928e-06,-40.45805
5218,1.0,0.19351183,0.04309076,0.0138846645,0.0041227574,0.0001584596,0.0042158146,0.00060649664,0.009677499,0.0003269011,0.00043695708,9.774938e-05,0.00039816202,3.0663807e-05,0.00010238936,2.8766228e-05,5.8675658e-05,4.375848e-06,1.3953309e-06,2.9922388e-05,1.3968438e-06,0.0013759753,0.00020414154,0.00021286923,3.078083e-05,2.4522967e-06,3.2478398e-05,9.006182e-06,0.0004967357,2.6279379e-06,-40.465794
5219,1.0,0.20770556,0.048882425,0.016084548,0.0050639366,0.00020630893,0.0050892145,0.0007798791,0.010972502,0.00041711543,0.00055043167,0.00013081975,0.0005234202,4.2851512e-05,0.00013201173,4.0307244e-05,8.096581e-05,6.430541e-06,2.0403181e-06,4.0712173e-05,2.0410341e-06,0.0016895551,0.0002667482,0.0002696143,4.310568e-05,3.6543402e-06,4.3531512e-05,1.3017244e-05,0.0005894945,3.7180293e-06,-40.47201
5220,1.0,0.21921559,0.054426163,0.01795958,0.0059458483,0.00025034734,0.005985215,0.00096502673,0.012136314,0.0005314591,0.0006516365,0.00016183242,0.00065177295,5.4880038e-05,0.00016386567,5.2491472e-05,0.00010577109,8.684053e-06,2.7997937e-06,5.328635e-05,2.7891479e-06,0.00198211,0.00032798492,0.0003325481,5.7975645e-05,4.9413925e-06,5.8528476e-05,1.838778e-05,0.0006783591,5.5961077e-06,-40.47004
5221,1.0,0.22295251,0.05681646,0.018437173,0.0062045124,0.00026033146,0.00646286,0.0010475455,0.012833476,0.0006123561,0.0006713708,0.00016816091,0.0006981446,5.8041554e-05,0.00018122938,5.6264376e-05,0.00011667898,9.436576e-06,3.130975e-06,6.0609535e-05,3.1138954e-06,0.0020965016,0.00034884535,0.00038030732,6.526912e-05,5.354536e-06,7.1257215e-05,2.1910062e-05,0.00076475414,7.527308e-06,-40.456985
5222,1.0,0.2111598,0.053332586,0.01654956,0.0055083195,0.00022573928,0.0057533784,0.00092278107,0.011489341,0.000547324,0.00057137915,0.00014116435,0.00058782345,4.766706e-05,0.00015364299,4.6749232e-05,9.757218e-05,7.693294e-06,2.5608035e-06,5.0532853e-05,2.5658974e-06,0.0017804641,0.0002929835,0.00031977278,5.503521e-05,4.3459654e-06,6.053762e-05,1.8447618e-05,0.00064562284,6.396622e-06,-40.45709
5223,1.0,0.19222507,0.047229256,0.013815815,0.0044775247,0.00017822176,0.0046011223,0.0007231543,0.009318847,0.0004278506,0.00044000975,0.00010581235,0.0004349151,3.425869e-05,0.00011178321,3.3872406e-05,6.942302e-05,5.3334643e-06,1.7422853e-06,3.571297e-05,1.8161064e-06,0.0013357166,0.00021415277,0.00022596946,4.004364e-05,3.0838169e-06,4.219996e-05,1.2811938e-05,0.00045559948,4.311308e-06,-40.461872
5224,1.0,0.1798713,0.04323984,0.012085509,0.0038010797,0.00014634054,0.0039765267,0.00059898244,0.008182669,0.00037903775,0.00035951828,8.342879e-05,0.0003480008,2.6322463e-05,9.114586e-05,2.595024e-05,5.3648193e-05,3.92023e-06,1.2932123e-06,2.814131e-05,1.3805075e-06,0.0010952817,0.00016884682,0.00018497047,3.2486932e-05,2.4075111e-06,3.5691093e-05,1.0038284e-05,0.00037654553,3.943739e-06,-40.456844
5225,1.0,0.17718728,0.042123634,0.011665046,0.0035961948,0.00013361943,0.0038675773,0.0005634429,0.008065239,0.00038027595,0.00033765976,7.5891316e-05,0.00032693116,2.3675662e-05,8.855167e-05,2.3276625e-05,5.012078e-05,3.4478421e-06,1.2034511e-06,2.6437498e-05,1.2279635e-06,0.0010539186,0.00015848616,0.000181251,3.11351e-05,2.1806936e-06,3.624499e-05,9.544334e-06,0.00037513906,4.293585e-06,-40.45165
5226,1.0,0.18231744,0.04283968,0.012301409,0.0037596265,0.00013639547,0.004050794,0.0005890837,0.008636829,0.00038427982,0.00036297372,8.037973e-05,0.00035140934,2.4867271e-05,9.519934e-05,2.4603609e-05,5.4442946e-05,3.6471663e-06,1.3424134e-06,2.8353677e-05,1.2836156e-06,0.0011538402,0.00017327668,0.00019672232,3.2543765e-05,2.1959718e-06,3.7517148e-05,1.0063738e-05,0.00042080437,4.2027145e-06,-40.45271
5227,1.0,0.19191298,0.044644654,0.0136342235,0.0041712048,0.0001527011,0.0043966835,0.0006517414,0.009562144,0.00038426014,0.00042415093,9.494465e-05,0.00040665863,2.9305324e-05,0.00010709192,2.9197001e-05,6.330835e-05,4.389315e-06,1.5989298e-06,3.2572287e-05,1.5121988e-06,0.0013441315,0.00020396043,0.00022293818,3.5214318e-05,2.4279727e-06,3.853019e-05,1.0984754e-05,0.000490968,3.742434e-06,-40.459805
5228,1.0,0.20220476,0.047251076,0.015223074,0.004725529,0.0001816071,0.004828864,0.0007355887,0.010440619,0.00039827253,0.00050581194,0.00011695003,0.00048009466,3.672182e-05,0.00012226192,3.6225603e-05,7.457718e-05,5.59896e-06,1.89817e-06,3.7936756e-05,1.8634184e-06,0.001560742,0.0002415297,0.00025180075,3.9536106e-05,2.9821717e-06,4.0996496e-05,1.22746715e-05,0.0005504008,3.561961e-06,-40.47019
5229,1.0,0.21154417,0.050427422,0.016735917,0.005328323,0.00021818717,0.005339304,0.0008331019,0.011279102,0.00044034672,0.0005868423,0.00014035599,0.00056268746,4.6156223e-05,0.0001409057,4.3970318e-05,8.81e-05,7.08671e-06,2.2551517e-06,4.4167533e-05,2.255641e-06,0.0017798584,0.00028377626,0.00028499978,4.649675e-05,3.9159063e-06,4.6656034e-05,1.430538e-05,0.0006061708,3.984263e-06,-40.474842
5230,1.0,0.21784033,0.05293021,0.017616056,0.0057126596,0.00024404454,0.0058176746,0.00090626004,0.0122222975,0.0005009979,0.00062762253,0.0001525482,0.0006222361,5.316274e-05,0.00015763723,4.8487578e-05,9.862318e-05,8.0938535e-06,2.527457e-06,5.0309223e-05,2.5290178e-06,0.00195462,0.00031711522,0.0003298136,5.361119e-05,4.823475e-06,5.552635e-05,1.6611406e-05,0.0007078893,5.0830413e-06,-40.46376
5231,1.0,0.21238223,0.05192246,0.016686998,0.0054399576,0.0002340035,0.0055874498,0.00086050486,0.011732213,0.00050692505,0.00057565264,0.0001405931,0.00057869154,4.9698185e-05,0.00014714536,4.4636607e-05,9.1076625e-05,7.423963e-06,2.3021266e-06,4.7042708e-05,2.3121424e-06,0.0018170641,0.00029547268,0.00031369267,5.2407962e-05,4.726074e-06,5.525391e-05,1.5988797e-05,0.00067464943,5.605924e-06,-40.457428
5232,1.0,0.19691327,0.047509443,0.014432548,0.004685627,0.00019540322,0.004669613,0.00071706774,0.009909742,0.00043220527,0.0004665687,0.00011437884,0.00045762784,3.8477487e-05,0.00011367562,3.5510897e-05,7.0459275e-05,5.640455e-06,1.7433862e-06,3.5229987e-05,1.7387785e-06,0.001442254,0.0002362766,0.00023452971,4.265297e-05,3.643043e-06,4.2453983e-05,1.2340084e-05,0.0005091058,4.550705e-06,-40.460773
5233,1.0,0.18390374,0.043206662,0.012608786,0.0040254556,0.0001579727,0.003920411,0.00059860945,0.008603013,0.00035365135,0.00038223623,9.286137e-05,0.00036342395,2.905177e-05,8.849823e-05,2.8308623e-05,5.487781e-05,4.231529e-06,1.3387768e-06,2.6900081e-05,1.3280198e-06,0.0011720941,0.00019114964,0.00018055784,3.3379674e-05,2.5939437e-06,3.165813e-05,9.400466e-06,0.0004100323,3.2856844e-06,-40.458508
5234,1.0,0.17903547,0.04136853,0.011925083,0.0037218223,0.00013756052,0.0036846118,0.0005561258,0.008203534,0.00032398256,0.0003499302,8.271788e-05,0.00032931965,2.4628212e-05,8.1285594e-05,2.5267545e-05,4.9490245e-05,3.6287756e-06,1.2116503e-06,2.4808447e-05,1.2000046e-06,0.0010852222,0.00017158274,0.00016778542,2.931277e-05,2.0619013e-06,2.86916e-05,8.513588e-06,0.0003835014,2.8271925e-06,-40.45492
5235,1.0,0.18277624,0.04234542,0.012369767,0.003799433,0.00013678813,0.003940304,0.00058489514,0.008667622,0.0003497681,0.00036638766,8.411328e-05,0.0003491942,2.5001622e-05,9.04955e-05,2.6043888e-05,5.3133674e-05,3.7387053e-06,1.3202605e-06,2.7727374e-05,1.2989175e-06,0.0011617366,0.00017702533,0.00019000875,3.0665513e-05,2.0536456e-06,3.3263783e-05,9.432687e-06,0.0004224988,3.324744e-06,-40.453205
5236,1.0,0.19174181,0.04491107,0.013569068,0.0041622124,0.0001527979,0.004449118,0.0006565745,0.009626785,0.0003982596,0.00041894853,9.5426505e-05,0.00040497273,2.9297746e-05,0.00010900216,2.9815898e-05,6.275956e-05,4.4146627e-06,1.5858038e-06,3.3317323e-05,1.5472881e-06,0.0013449122,0.0002022443,0.00023010495,3.5240315e-05,2.4476549e-06,4.1122705e-05,1.12588605e-05,0.000500945,4.1797507e-06,-40.454975
5237,1.0,0.20024955,0.04731805,0.014874592,0.0046325526,0.00017850804,0.0048428653,0.0007317135,0.010350699,0.0004185547,0.0004853851,0.00011277676,0.00046800042,3.5746154e-05,0.00012305951,3.5276145e-05,7.322516e-05,5.4331827e-06,1.8766326e-06,3.8023998e-05,1.8378414e-06,0.0015224752,0.00023411264,0.00025566222,3.967975e-05,3.0134695e-06,4.413564e-05,1.2613466e-05,0.0005502476,4.178256e-06,-40.46381
5238,1.0,0.20659319,0.049475066,0.015971813,0.0050868522,0.0002048704,0.0051343595,0.000802752,0.010737117,0.00043253746,0.0005477185,0.00013056962,0.00052668684,4.232483e-05,0.00013295005,4.108497e-05,8.294304e-05,6.541876e-06,2.1380708e-06,4.1815078e-05,2.129199e-06,0.0016565123,0.0002630829,0.00026813668,4.4234537e-05,3.5941011e-06,4.5124754e-05,1.3830649e-05,0.000561703,3.97507e-06,-40.47398
5239,1.0,0.21292984,0.05205082,0.01692199,0.0054513207,0.0002227978,0.005631853,0.0008836031,0.011495139,0.00049648626,0.0005949698,0.00014228963,0.0005868139,4.74403e-05,0.00015169992,4.563157e-05,9.3969524e-05,7.445146e-06,2.4194646e-06,4.854438e-05,2.4370677e-06,0.0018182872,0.00028935575,0.0003089757,5.107277e-05,4.1516623e-06,5.4643973e-05,1.6532382e-05,0.0006293711,5.158474e-06,-40.469135
5240,1.0,0.21393164,0.052833557,0.016916825,0.0054274136,0.00021940167,0.0058753556,0.0009035561,0.011933096,0.0005454691,0.00058643764,0.0001380478,0.0005944365,4.693696e-05,0.00016129173,4.4825723e-05,9.649064e-05,7.3805077e-06,2.4685608e-06,5.198287e-05,2.4674719e-06,0.0018597309,0.00029056345,0.0003399045,5.367053e-05,4.211263e-06,6.302257e-05,1.816897e-05,0.0006931358,6.43884e-06,-40.45586
5241,1.0,0.2025349,0.049432963,0.015206349,0.0048296284,0.0001926233,0.005182272,0.0007899848,0.010607687,0.0004784016,0.0005015166,0.00011676646,0.00050033914,3.901294e-05,0.0001345893,3.7293838e-05,8.002903e-05,6.028588e-06,2.0163557e-06,4.2676627e-05,2.008512e-06,0.0015752666,0.00024429616,0.00028007323,4.5113193e-05,3.4933523e-06,5.177983e-05,1.4919511e-05,0.0005731602,5.235945e-06,-40.457733
5242,1.0,0.18759896,0.044650637,0.013151658,0.0041192193,0.00016253901,0.0042571938,0.0006450072,0.008890054,0.00037858693,0.000408377,9.473983e-05,0.00039140455,3.049215e-05,0.00010108551,2.9308772e-05,6.038137e-05,4.556621e-06,1.4826497e-06,3.131253e-05,1.5182927e-06,0.0012421063,0.00019187701,0.00020506956,3.44347e-05,2.7008493e-06,3.6587815e-05,1.06839125e-05,0.0004256586,3.519386e-06,-40.46293
5243,1.0,0.18029663,0.042124122,0.012149593,0.0037591194,0.00014517519,0.003835718,0.00057324104,0.008207688,0.00033760926,0.00036260404,8.368297e-05,0.00034090382,2.6174597e-05,8.720414e-05,2.5431085e-05,5.1622494e-05,3.8251696e-06,1.2432336e-06,2.6299838e-05,1.2936817e-06,0.0011027186,0.0001694868,0.00017625486,2.9690344e-05,2.2902077e-06,3.11795e-05,8.886191e-06,0.0003770997,3.0450956e-06,-40.460846
5244,1.0,0.1829004,0.04253002,0.012403237,0.0038315172,0.0001432975,0.0039472403,0.0005873176,0.008646082,0.00034757226,0.0003692921,8.4862426e-05,0.00035184916,2.6209169e-05,9.079831e-05,2.5991274e-05,5.4073767e-05,3.8662033e-06,1.3186119e-06,2.7355585e-05,1.3319537e-06,0.0011606807,0.00017921199,0.00018850605,3.068901e-05,2.2282425e-06,3.2882093e-05,9.294525e-06,0.0004206912,3.2594862e-06,-40.455345
5245,1.0,0.19102222,0.04480931,0.013448198,0.00420583,0.00015479782,0.004353744,0.00065890333,0.009593091,0.0003804721,0.0004129457,9.5814954e-05,0.00040298633,2.9569823e-05,0.00010380323,3.0002986e-05,6.369531e-05,4.5000043e-06,1.6098976e-06,3.2166878e-05,1.5678031e-06,0.0013300674,0.0002087907,0.0002210691,3.5189245e-05,2.4363794e-06,3.748938e-05,1.0991893e-05,0.0005024263,3.620421e-06,-40.452755
5246,1.0,0.19858977,0.047578707,0.014595409,0.0046744323,0.00017685172,0.0047742124,0.00074476557,0.010247081,0.00042049875,0.00047023143,0.00011243879,0.00046429646,3.5120946e-05,0.00011769544,3.5835423e-05,7.4579286e-05,5.4904044e-06,1.9361894e-06,3.7488113e-05,1.8868582e-06,0.0014878045,0.0002391204,0.00024842244,4.103237e-05,2.923972e-06,4.247438e-05,1.2985029e-05,0.0005471609,4.0977866e-06,-40.45835
5247,1.0,0.2041653,0.050066534,0.015571368,0.005117125,0.00020633789,0.005104724,0.000816679,0.010540732,0.0004606241,0.0005258341,0.00013022908,0.00052008894,4.2127038e-05,0.0001292864,4.1726507e-05,8.352244e-05,6.6055086e-06,2.1776048e-06,4.148857e-05,2.1704043e-06,0.0016016308,0.00026419212,0.0002635458,4.7094207e-05,3.725114e-06,4.694924e-05,1.4633245e-05,0.0005504209,4.70349e-06,-40.46787
5248,1.0,0.21043363,0.051978074,0.016525947,0.005487723,0.0002345638,0.005450212,0.0008691013,0.01123042,0.0004943899,0.0005742266,0.00014383238,0.0005730223,4.9360115e-05,0.0001421322,4.597141e-05,9.149053e-05,7.5633743e-06,2.355178e-06,4.5426208e-05,2.3655791e-06,0.0017549352,0.0002941144,0.0002896212,5.2447806e-05,4.6288014e-06,5.158846e-05,1.5885198e-05,0.0006083229,5.183433e-06,-40.466362
5249,1.0,0.21329296,0.051893782,0.016820973,0.00549505,0.00023986126,0.0055735284,0.0008595701,0.01185194,0.00049410184,0.00058198837,0.00014262465,0.0005831919,5.1160718e-05,0.00014708731,4.5019504e-05,9.1714e-05,7.571478e-06,2.3002237e-06,4.6606747e-05,2.3054445e-06,0.0018418299,0.00030361436,0.0003114277,5.22452e-05,4.8758297e-06,5.314324e-05,1.5646387e-05,0.0006861055,5.1185966e-06,-40.456596
5250,1.0,0.20502602,0.048425928,0.015557814,0.004916641,0.00021043594,0.0050119343,0.00074782775,0.010920038,0.00042854314,0.0005176504,0.00012265296,0.0005031895,4.3144842e-05,0.00012755913,3.7508675e-05,7.666798e-05,6.193319e-06,1.8623256e-06,3.914749e-05,1.8620701e-06,0.0016368061,0.00025954383,0.00026926916,4.3262735e-05,3.997236e-06,4.4599758e-05,1.2654428e-05,0.00060208514,4.100935e-06,-40.459328
5251,1.0,0.19139668,0.043617766,0.013635509,0.004169864,0.00016857953,0.004178432,0.0006118377,0.009361673,0.00034167513,0.00042872276,9.877186e-05,0.0003967577,3.226556e-05,9.922087e-05,2.9168088e-05,5.8580492e-05,4.559191e-06,1.3869283e-06,2.9355131e-05,1.3867876e-06,0.0013236229,0.00020379684,0.00020453843,3.269793e-05,2.7938715e-06,3.2697553e-05,9.247459e-06,0.00046817047,2.8617776e-06,-40.465397
5252,1.0,0.18208733,0.040692274,0.01237445,0.0037073991,0.00013922212,0.0037021483,0.0005397442,0.008406895,0.0002979284,0.00037202274,8.3816485e-05,0.0003359782,2.5350584e-05,8.374984e-05,2.4588993e-05,4.908339e-05,3.6191125e-06,1.1568512e-06,2.4608198e-05,1.1688103e-06,0.0011371624,0.00017145927,0.00017063641,2.7250535e-05,2.0461528e-06,2.6998454e-05,7.748211e-06,0.0003936267,2.3290208e-06,-40.465645
5253,1.0,0.18134516,0.041135743,0.012227004,0.003662176,0.00013045999,0.0037975921,0.0005539326,0.0084320605,0.00032336407,0.0003628977,8.074666e-05,0.000335448,2.3658287e-05,8.677224e-05,2.4379327e-05,4.996712e-05,3.4800487e-06,1.2051833e-06,2.6106556e-05,1.2240184e-06,0.0011286149,0.00016717656,0.00017968251,2.8262266e-05,1.8865198e-06,3.0378245e-05,8.538729e-06,0.00040049868,2.8765726e-06,-40.46072
5254,1.0,0.18743445,0.044285662,0.01298349,0.003976528,0.00014104073,0.0043241307,0.0006371867,0.009164693,0.00040476507,0.00039346324,8.8500725e-05,0.00038215265,2.6435891e-05,0.000104329076,2.7864526e-05,5.9409373e-05,4.023743e-06,1.5035387e-06,3.2156837e-05,1.4846522e-06,0.0012531634,0.00018618425,0.00021968025,3.452887e-05,2.2223392e-06,4.1338048e-05,1.1206177e-05,0.0004646157,4.496773e-06,-40.454994
5255,1.0,0.19501126,0.047937866,0.014084595,0.0044871964,0.00016596663,0.0048612272,0.0007456965,0.0098602,0.00047471275,0.00044621687,0.00010441235,0.00044840056,3.2365362e-05,0.00012237253,3.3913475e-05,7.270066e-05,5.09408e-06,1.9509064e-06,3.8805058e-05,1.8394987e-06,0.001408004,0.00021782855,0.0002548484,4.2213655e-05,2.8620063e-06,5.036069e-05,1.4187721e-05,0.000514846,5.706992e-06,-40.456356
5256,1.0,0.2018035,0.0508017,0.015217648,0.0050434554,0.000198513,0.0052085062,0.0008436726,0.010289359,0.00049644173,0.00050822,0.00012489145,0.00051498227,4.006062e-05,0.00013320868,4.1225674e-05,8.534055e-05,6.4853775e-06,2.3634148e-06,4.3689866e-05,2.2113572e-06,0.0015463149,0.00025302178,0.00026969516,4.8363607e-05,3.5994203e-06,5.1820076e-05,1.6164933e-05,0.0005301136,5.4557318e-06,-40.464386
5257,1.0,0.21005762,0.053539257,0.01651245,0.0055747232,0.00023042367,0.0056716055,0.0009347762,0.011099303,0.0005360523,0.00057571626,0.00014494776,0.0005891935,4.8402246e-05,0.00014992306,4.8329402e-05,9.8097444e-05,7.912864e-06,2.658408e-06,4.993002e-05,2.6199864e-06,0.0017414171,0.00029192405,0.0003023244,5.5308057e-05,4.423848e-06,5.7293808e-05,1.8386318e-05,0.00059007603,5.8896753e-06,-40.464973
5258,1.0,0.21672492,0.055137984,0.017421575,0.0058276714,0.00024445227,0.006122104,0.0009821673,0.012126539,0.00058695825,0.0006156485,0.00015284581,0.0006395972,5.29789e-05,0.00016814756,5.0964223e-05,0.000105927254,8.531444e-06,2.7502228e-06,5.5968656e-05,2.8362804e-06,0.0019287439,0.00031771278,0.00035092013,6.0491457e-05,4.9471614e-06,6.6717024e-05,2.0332325e-05,0.00069937925,7.0842084e-06,-40.454468
5259,1.0,0.21176949,0.05253515,0.01659419,0.005401835,0.0002236712,0.005723507,0.00088782655,0.0116579365,0.00053694646,0.0005699268,0.00013709422,0.0005806074,4.7366735e-05,0.00015407665,4.4406726e-05,9.384134e-05,7.364108e-06,2.3608561e-06,4.976651e-05,2.408983e-06,0.0018043627,0.00028914784,0.0003233036,5.3764677e-05,4.386492e-06,5.9944203e-05,1.760437e-05,0.00066443253,6.2177005e-06,-40.45437
5260,1.0,0.19672993,0.04653073,0.01442174,0.004514688,0.00018202917,0.004639299,0.0006980842,0.009859185,0.00040488224,0.00046694814,0.00010877563,0.0004473199,3.5810586e-05,0.00011495855,3.3327757e-05,6.871198e-05,5.2970086e-06,1.6807979e-06,3.529431e-05,1.6795149e-06,0.0014363434,0.00022330304,0.00023545204,3.8893668e-05,3.1729417e-06,4.0758787e-05,1.1807414e-05,0.0005032533,3.8591115e-06,-40.46519
5261,1.0,0.1839265,0.041308615,0.012658165,0.0037958906,0.00014707955,0.003801858,0.0005536265,0.008512625,0.0003049896,0.00038633827,8.713786e-05,0.00034838959,2.7051827e-05,8.736382e-05,2.5420924e-05,5.0892017e-05,3.8287044e-06,1.2075207e-06,2.5513642e-05,1.2072658e-06,0.0011691572,0.00017549959,0.00017614514,2.8017299e-05,2.2469483e-06,2.807837e-05,7.967776e-06,0.00039653978,2.383974e-06,-40.469364
5262,1.0,0.18010795,0.039141376,0.0120651405,0.0035196193,0.00013008802,0.0035300537,0.00050161773,0.008308593,0.00026863575,0.00035621395,7.8410245e-05,0.00031477903,2.3429888e-05,7.905693e-05,2.254631e-05,4.5196703e-05,3.2698204e-06,1.0546698e-06,2.2602328e-05,1.0585379e-06,0.001104386,0.00016231192,0.00016289785,2.4043538e-05,1.8220039e-06,2.4339895e-05,6.7547435e-06,0.00039205764,1.9380252e-06,-40.464382
5263,1.0,0.18345198,0.03997106,0.012417215,0.003643201,0.00013114267,0.0036895694,0.0005273204,0.008820199,0.0002807596,0.00036742885,8.1150305e-05,0.00033155418,2.4058383e-05,8.362477e-05,2.3807988e-05,4.8545306e-05,3.4300224e-06,1.1488158e-06,2.4384673e-05,1.1464939e-06,0.0011756761,0.0001744976,0.00017805512,2.5402944e-05,1.8118894e-06,2.6102958e-05,7.331581e-06,0.00044240692,2.0787884e-06,-40.45807
5264,1.0,0.18918012,0.04302036,0.013226936,0.0040526544,0.0001496698,0.0040859426,0.00060968596,0.009335246,0.00033203987,0.00040486452,9.337242e-05,0.0003804538,2.831455e-05,9.520131e-05,2.8432227e-05,5.7966998e-05,4.2065403e-06,1.4242721e-06,2.8941238e-05,1.416559e-06,0.0012876797,0.0001994831,0.00020212255,3.120065e-05,2.2323081e-06,3.1614694e-05,9.293334e-06,0.0004783633,2.7588324e-06,-40.45817
5265,1.0,0.19597265,0.047695346,0.014321584,0.0046881507,0.00018692814,0.0046588327,0.0007379154,0.009762112,0.00042515906,0.00046251403,0.00011439128,0.00045595772,3.6632802e-05,0.00011272392,3.6281846e-05,7.2538016e-05,5.6534273e-06,1.8555555e-06,3.5791374e-05,1.8639909e-06,0.0014190967,0.00023400904,0.00023159827,4.1868465e-05,3.2621751e-06,4.1451083e-05,1.272964e-05,0.0004940103,4.2862935e-06,-40.46316
5266,1.0,0.20587234,0.05322802,0.0158577,0.0055116564,0.00023924011,0.005446521,0.000902297,0.010668021,0.00055014796,0.0005416461,0.00014225072,0.00056291703,4.925292e-05,0.00013890625,4.69083e-05,9.303826e-05,7.765846e-06,2.4485091e-06,4.581145e-05,2.4934734e-06,0.001639724,0.00028727902,0.0002805586,5.726678e-05,4.9684313e-06,5.5993456e-05,1.7669849e-05,0.0005565256,6.645004e-06,-40.462276
